"plate","true_rep","isolate","time","value","Blank_Replicate"
"Plate 8","Fucus 5","17",8,0.119666666666667,0.216666666666667
"Plate 8","Fucus 5","17",10,0.159666666666667,0.206
"Plate 8","Fucus 5","17",12,0.129,0.203666666666667
"Plate 8","Fucus 5","17",14,0.140333333333333,0.198666666666667
"Plate 8","Fucus 5","17",16,0.124333333333333,0.199666666666667
"Plate 8","Fucus 5","18",2,0.058,0.238333333333333
"Plate 8","Fucus 5","18",4,0.0406666666666667,0.289333333333333
"Plate 8","Fucus 5","18",6,0.018,0.307666666666667
"Plate 8","Fucus 5","18",8,0.0563333333333333,0.216666666666667
"Plate 8","Fucus 5","18",10,0.0886666666666666,0.206
"Plate 8","Fucus 5","18",12,0.156333333333333,0.203666666666667
"Plate 8","Fucus 5","18",14,0.196333333333333,0.198666666666667
"Plate 8","Fucus 5","18",16,0.242,0.199666666666667
"Plate 8","Fucus 5","19",2,-0.00133333333333333,0.238333333333333
"Plate 8","Fucus 5","19",4,-0.03,0.289333333333333
"Plate 8","Fucus 5","19",6,-0.00133333333333335,0.307666666666667
"Plate 8","Fucus 5","19",8,-0.00633333333333333,0.216666666666667
"Plate 8","Fucus 5","19",10,-0.0143333333333333,0.206
"Plate 8","Fucus 5","19",12,-0.00633333333333333,0.203666666666667
"Plate 8","Fucus 5","19",14,-0.00733333333333336,0.198666666666667
"Plate 8","Fucus 5","19",16,-0.00733333333333336,0.199666666666667
"Plate 8","Fucus 5","20",2,0.0176666666666667,0.238333333333333
"Plate 8","Fucus 5","20",4,0.00666666666666665,0.289333333333333
"Plate 8","Fucus 5","20",6,0.0443333333333333,0.307666666666667
"Plate 8","Fucus 5","20",8,0.0893333333333333,0.216666666666667
"Plate 8","Fucus 5","20",10,0.153333333333333,0.206
"Plate 8","Fucus 5","20",12,0.182,0.203666666666667
"Plate 8","Fucus 5","20",14,0.163,0.198666666666667
"Plate 8","Fucus 5","20",16,0.169333333333333,0.199666666666667
"Plate 8","Fucus 5","6",2,0.00433333333333336,0.238333333333333
"Plate 8","Fucus 5","6",4,-0.0526666666666667,0.289333333333333
"Plate 8","Fucus 5","6",6,-0.0173333333333334,0.307666666666667
"Plate 8","Fucus 5","6",8,0.0216666666666667,0.216666666666667
"Plate 8","Fucus 5","6",10,0.0803333333333333,0.206
"Plate 8","Fucus 5","6",12,0.0886666666666667,0.203666666666667
"Plate 8","Fucus 5","6",14,0.132,0.198666666666667
"Plate 8","Fucus 5","6",16,0.12,0.199666666666667
"Plate 8","Fucus 5","7",2,0.034,0.238333333333333
"Plate 8","Fucus 5","7",4,0.0153333333333334,0.289333333333333
"Plate 8","Fucus 5","7",6,0.083,0.307666666666667
"Plate 8","Fucus 5","7",8,0.16,0.216666666666667
"Plate 8","Fucus 5","7",10,0.208333333333333,0.206
"Plate 8","Fucus 5","7",12,0.198666666666667,0.203666666666667
"Plate 8","Fucus 5","7",14,0.194333333333333,0.198666666666667
"Plate 8","Fucus 5","7",16,0.187333333333333,0.199666666666667
"Plate 8","Fucus 5","8",2,-0.00899999999999998,0.238333333333333
"Plate 8","Fucus 5","8",4,-0.0486666666666667,0.289333333333333
"Plate 8","Fucus 5","8",6,-0.037,0.307666666666667
"Plate 8","Fucus 5","8",8,0.0246666666666667,0.216666666666667
"Plate 8","Fucus 5","8",10,0.075,0.206
"Plate 8","Fucus 5","8",12,0.096,0.203666666666667
"Plate 8","Fucus 5","8",14,0.096,0.198666666666667
"Plate 8","Fucus 5","8",16,0.108333333333333,0.199666666666667
"Plate 8","Fucus 5","9",2,0.0203333333333333,0.238333333333333
"Plate 8","Fucus 5","9",4,0.0606666666666666,0.289333333333333
"Plate 8","Fucus 5","9",6,0.0676666666666667,0.307666666666667
"Plate 8","Fucus 5","9",8,0.0743333333333333,0.216666666666667
"Plate 8","Fucus 5","9",10,0.154,0.206
"Plate 8","Fucus 5","9",12,0.211666666666667,0.203666666666667
"Plate 8","Fucus 5","9",14,0.196333333333333,0.198666666666667
"Plate 8","Fucus 5","9",16,0.164666666666667,0.199666666666667
"Plate 9","Fucus 5","21",2,-0.0563333333333333,0.296
"Plate 9","Fucus 5","21",4,-0.0413333333333333,0.280333333333333
"Plate 9","Fucus 5","21",6,-0.04,0.295333333333333
"Plate 9","Fucus 5","21",8,-0.011,0.242
"Plate 9","Fucus 5","21",10,0.0536666666666667,0.223
"Plate 9","Fucus 5","21",12,0.041,0.212
"Plate 9","Fucus 5","21",14,0.057,0.203666666666667
"Plate 9","Fucus 5","21",16,0.0933333333333333,0.194
"Plate 9","Fucus 5","22",2,-0.000666666666666649,0.296
"Plate 9","Fucus 5","22",4,0.072,0.280333333333333
"Plate 9","Fucus 5","22",6,NA,0.295333333333333
"Plate 9","Fucus 5","22",8,0.086,0.242
"Plate 9","Fucus 5","22",10,0.0726666666666666,0.223
"Plate 9","Fucus 5","22",12,0.100666666666667,0.212
"Plate 9","Fucus 5","22",14,0.138666666666667,0.203666666666667
"Plate 9","Fucus 5","22",16,0.205666666666667,0.194
"Plate 9","Fucus 5","23",2,0.00166666666666665,0.296
"Plate 9","Fucus 5","23",4,0.0416666666666667,0.280333333333333
"Plate 9","Fucus 5","23",6,-0.005,0.295333333333333
"Plate 9","Fucus 5","23",8,0.00166666666666668,0.242
"Plate 9","Fucus 5","23",10,0.0483333333333333,0.223
"Plate 9","Fucus 5","23",12,0.118666666666667,0.212
"Plate 9","Fucus 5","23",14,0.134666666666667,0.203666666666667
"Plate 9","Fucus 5","23",16,0.203,0.194
"Plate 9","Fucus 5","24",2,0.0566666666666667,0.296
"Plate 9","Fucus 5","24",4,0.096,0.280333333333333
"Plate 9","Fucus 5","24",6,0.0896666666666667,0.295333333333333
"Plate 9","Fucus 5","24",8,0.187,0.242
"Plate 9","Fucus 5","24",10,0.201333333333333,0.223
"Plate 9","Fucus 5","24",12,0.226666666666667,0.212
"Plate 9","Fucus 5","24",14,0.214666666666667,0.203666666666667
"Plate 9","Fucus 5","24",16,0.229333333333333,0.194
"Plate 9","Fucus 6","1",2,-0.0166666666666667,0.198333333333333
"Plate 9","Fucus 6","1",4,0.017,0.184
"Plate 9","Fucus 6","1",6,0.001,0.207
"Plate 9","Fucus 6","1",8,0.026,0.167333333333333
"Plate 9","Fucus 6","1",10,0.0523333333333333,0.154333333333333
"Plate 9","Fucus 6","1",12,0.0816666666666667,0.132666666666667
"Plate 9","Fucus 6","1",14,0.0966666666666667,0.139
"Plate 9","Fucus 6","1",16,0.0756666666666667,0.144666666666667
"Plate 9","Fucus 6","10",2,-0.004,0.198333333333333
"Plate 9","Fucus 6","10",4,0.0106666666666667,0.184
"Plate 9","Fucus 6","10",6,0.0153333333333333,0.207
"Plate 9","Fucus 6","10",8,0.0536666666666667,0.167333333333333
"Plate 9","Fucus 6","10",10,0.0816666666666667,0.154333333333333
"Plate 9","Fucus 6","10",12,0.159333333333333,0.132666666666667
"Plate 9","Fucus 6","10",14,0.166666666666667,0.139
"Plate 9","Fucus 6","10",16,0.203333333333333,0.144666666666667
"Plate 9","Fucus 6","2",2,0.00900000000000001,0.198333333333333
"Plate 9","Fucus 6","2",4,0.043,0.184
"Plate 9","Fucus 6","2",6,0.059,0.207
"Plate 9","Fucus 6","2",8,0.0693333333333333,0.167333333333333
"Plate 9","Fucus 6","2",10,0.108,0.154333333333333
"Plate 9","Fucus 6","2",12,0.114666666666667,0.132666666666667
"Plate 9","Fucus 6","2",14,0.114,0.139
"Plate 9","Fucus 6","2",16,0.129333333333333,0.144666666666667
"Plate 9","Fucus 6","3",2,0.0451666666666667,0.198333333333333
"Plate 9","Fucus 6","3",4,0.061,0.184
"Plate 9","Fucus 6","3",6,0.053,0.207
"Plate 9","Fucus 6","3",8,0.0343333333333333,0.167333333333333
"Plate 9","Fucus 6","3",10,0.0243333333333333,0.154333333333333
"Plate 9","Fucus 6","3",12,0.031,0.132666666666667
"Plate 9","Fucus 6","3",14,0.0386666666666667,0.139
"Plate 9","Fucus 6","3",16,0.0453333333333333,0.144666666666667
"Plate 9","Fucus 6","4",2,0.00516666666666668,0.198333333333333
"Plate 9","Fucus 6","4",4,0.0215,0.184
"Plate 9","Fucus 6","4",6,0.00849999999999998,0.207
"Plate 9","Fucus 6","4",8,0.0916666666666667,0.167333333333333
"Plate 9","Fucus 6","4",10,0.126333333333333,0.154333333333333
"Plate 9","Fucus 6","4",12,0.176333333333333,0.132666666666667
"Plate 9","Fucus 6","4",14,0.171,0.139
"Plate 9","Fucus 6","4",16,0.172666666666667,0.144666666666667
"Plate 9","Fucus 6","5",2,-0.0243333333333333,0.198333333333333
"Plate 9","Fucus 6","5",4,-0.011,0.184
"Plate 9","Fucus 6","5",6,-0.0136666666666667,0.207
"Plate 9","Fucus 6","5",8,0.000333333333333324,0.167333333333333
"Plate 9","Fucus 6","5",10,0.00366666666666668,0.154333333333333
"Plate 9","Fucus 6","5",12,0.033,0.132666666666667
"Plate 9","Fucus 6","5",14,0.043,0.139
"Plate 9","Fucus 6","5",16,0.0673333333333333,0.144666666666667
"Plate 9","Fucus 6","6",2,0.0223333333333333,0.198333333333333
"Plate 9","Fucus 6","6",4,0.0386666666666667,0.184
"Plate 9","Fucus 6","6",6,0.0626666666666666,0.207
"Plate 9","Fucus 6","6",8,0.0263333333333333,0.167333333333333
"Plate 9","Fucus 6","6",10,0.022,0.154333333333333
"Plate 9","Fucus 6","6",12,0.0373333333333333,0.132666666666667
"Plate 9","Fucus 6","6",14,0.037,0.139
"Plate 9","Fucus 6","6",16,0.047,0.144666666666667
"Plate 9","Fucus 6","7",2,0.00566666666666665,0.198333333333333
"Plate 9","Fucus 6","7",4,0.022,0.184
"Plate 9","Fucus 6","7",6,0.0545,0.207
"Plate 9","Fucus 6","7",8,0.116333333333333,0.167333333333333
"Plate 9","Fucus 6","7",10,0.160666666666667,0.154333333333333
"Plate 9","Fucus 6","7",12,0.151666666666667,0.132666666666667
"Plate 9","Fucus 6","7",14,0.143333333333333,0.139
"Plate 9","Fucus 6","7",16,0.128,0.144666666666667
"Plate 9","Fucus 6","8",2,0.0286666666666667,0.198333333333333
"Plate 9","Fucus 6","8",4,0.005,0.184
"Plate 9","Fucus 6","8",6,0.000999999999999973,0.207
"Plate 9","Fucus 6","8",8,0.0713333333333333,0.167333333333333
"Plate 9","Fucus 6","8",10,0.127666666666667,0.154333333333333
"Plate 9","Fucus 6","8",12,0.124333333333333,0.132666666666667
"Plate 9","Fucus 6","8",14,0.133,0.139
"Plate 9","Fucus 6","8",16,0.128333333333333,0.144666666666667
"Plate 9","Fucus 6","9",2,-0.016,0.198333333333333
"Plate 9","Fucus 6","9",4,-0.002,0.184
"Plate 9","Fucus 6","9",6,-0.0113333333333334,0.207
"Plate 9","Fucus 6","9",8,-0.016,0.167333333333333
"Plate 9","Fucus 6","9",10,-0.0103333333333333,0.154333333333333
"Plate 9","Fucus 6","9",12,0.00733333333333333,0.132666666666667
"Plate 9","Fucus 6","9",14,-0.011,0.139
"Plate 9","Fucus 6","9",16,-0.0126666666666667,0.144666666666667
"Plate 10","Fucus 6","11",2,0.024,0.160666666666667
"Plate 10","Fucus 6","11",4,0.00166666666666668,0.163666666666667
"Plate 10","Fucus 6","11",6,0.00166666666666668,0.164666666666667
"Plate 10","Fucus 6","11",8,0.00266666666666668,0.157
"Plate 10","Fucus 6","11",10,0.0163333333333333,0.155
"Plate 10","Fucus 6","11",12,0.0173333333333333,0.144333333333333
"Plate 10","Fucus 6","11",14,0.0463333333333333,0.147666666666667
"Plate 10","Fucus 6","11",16,0.0323333333333333,0.148666666666667
"Plate 10","Fucus 6","12",2,0.0763333333333333,0.160666666666667
"Plate 10","Fucus 6","12",4,0.013,0.163666666666667
"Plate 10","Fucus 6","12",6,0.0323333333333334,0.164666666666667
"Plate 10","Fucus 6","12",8,0.0496666666666667,0.157
"Plate 10","Fucus 6","12",10,0.0926666666666667,0.155
"Plate 10","Fucus 6","12",12,0.110333333333333,0.144333333333333
"Plate 10","Fucus 6","12",14,0.132333333333333,0.147666666666667
"Plate 10","Fucus 6","12",16,0.126,0.148666666666667
"Plate 10","Fucus 6","13",2,0.028,0.160666666666667
"Plate 10","Fucus 6","13",4,0.016,0.163666666666667
"Plate 10","Fucus 6","13",6,0.0206666666666667,0.164666666666667
"Plate 10","Fucus 6","13",8,0.023,0.157
"Plate 10","Fucus 6","13",10,0.036,0.155
"Plate 10","Fucus 6","13",12,0.0663333333333333,0.144333333333333
"Plate 10","Fucus 6","13",14,0.101666666666667,0.147666666666667
"Plate 10","Fucus 6","13",16,0.126666666666667,0.148666666666667
"Plate 10","Fucus 6","14",2,0.0146666666666667,0.160666666666667
"Plate 10","Fucus 6","14",4,-0.00699999999999998,0.163666666666667
"Plate 10","Fucus 6","14",6,0.0136666666666667,0.164666666666667
"Plate 10","Fucus 6","14",8,0.023,0.157
"Plate 10","Fucus 6","14",10,0.0353333333333333,0.155
"Plate 10","Fucus 6","14",12,0.0736666666666667,0.144333333333333
"Plate 10","Fucus 6","14",14,0.117333333333333,0.147666666666667
"Plate 10","Fucus 6","14",16,0.124333333333333,0.148666666666667
"Plate 10","Fucus 6","15",2,0.062,0.160666666666667
"Plate 10","Fucus 6","15",4,0.0306666666666667,0.163666666666667
"Plate 10","Fucus 6","15",6,0.0533333333333333,0.164666666666667
"Plate 10","Fucus 6","15",8,0.061,0.157
"Plate 10","Fucus 6","15",10,0.0996666666666667,0.155
"Plate 10","Fucus 6","15",12,0.122333333333333,0.144333333333333
"Plate 10","Fucus 6","15",14,0.133666666666667,0.147666666666667
"Plate 10","Fucus 6","15",16,0.146,0.148666666666667
"Plate 10","Fucus 6","16",2,-0.001,0.160666666666667
"Plate 10","Fucus 6","16",4,0.004,0.163666666666667
"Plate 10","Fucus 6","16",6,0.0173333333333333,0.164666666666667
"Plate 10","Fucus 6","16",8,0.028,0.157
"Plate 10","Fucus 6","16",10,0.0616666666666667,0.155
"Plate 10","Fucus 6","16",12,0.104,0.144333333333333
"Plate 10","Fucus 6","16",14,0.118666666666667,0.147666666666667
"Plate 10","Fucus 6","16",16,0.108,0.148666666666667
"Plate 10","Fucus 6","17",2,0.0303333333333333,0.160666666666667
"Plate 10","Fucus 6","17",4,0.0103333333333333,0.163666666666667
"Plate 10","Fucus 6","17",6,0.0143333333333333,0.164666666666667
"Plate 10","Fucus 6","17",8,0.0423333333333333,0.157
"Plate 10","Fucus 6","17",10,0.048,0.155
"Plate 10","Fucus 6","17",12,0.0703333333333333,0.144333333333333
"Plate 10","Fucus 6","17",14,0.0763333333333333,0.147666666666667
"Plate 10","Fucus 6","17",16,0.167666666666667,0.148666666666667
"Plate 10","Fucus 6","18",2,0.00966666666666666,0.160666666666667
"Plate 10","Fucus 6","18",4,0.0123333333333333,0.163666666666667
"Plate 10","Fucus 6","18",6,0.0376666666666667,0.164666666666667
"Plate 10","Fucus 6","18",8,0.0616666666666667,0.157
"Plate 10","Fucus 6","18",10,0.085,0.155
"Plate 10","Fucus 6","18",12,0.112666666666667,0.144333333333333
"Plate 10","Fucus 6","18",14,0.136666666666667,0.147666666666667
"Plate 10","Fucus 6","18",16,0.139666666666667,0.148666666666667
"Plate 10","Fucus 6","19",2,0.035,0.160666666666667
"Plate 10","Fucus 6","19",4,0.0143333333333333,0.163666666666667
"Plate 10","Fucus 6","19",6,0.0136666666666667,0.164666666666667
"Plate 10","Fucus 6","19",8,0.00466666666666665,0.157
"Plate 10","Fucus 6","19",10,0.025,0.155
"Plate 10","Fucus 6","19",12,0.0686666666666667,0.144333333333333
"Plate 10","Fucus 6","19",14,0.081,0.147666666666667
"Plate 10","Fucus 6","19",16,0.12,0.148666666666667
"Plate 10","Fucus 6","20",2,0.014,0.160666666666667
"Plate 10","Fucus 6","20",4,0.00900000000000001,0.163666666666667
"Plate 10","Fucus 6","20",6,0.0233333333333333,0.164666666666667
"Plate 10","Fucus 6","20",8,0.0646666666666667,0.157
"Plate 10","Fucus 6","20",10,0.094,0.155
"Plate 10","Fucus 6","20",12,0.0916666666666666,0.144333333333333
"Plate 10","Fucus 6","20",14,0.110666666666667,0.147666666666667
"Plate 10","Fucus 6","20",16,0.123333333333333,0.148666666666667
"Plate 10","Fucus 6","21",2,0.0243333333333333,0.160666666666667
"Plate 10","Fucus 6","21",4,0.00733333333333336,0.163666666666667
"Plate 10","Fucus 6","21",6,0.039,0.164666666666667
"Plate 10","Fucus 6","21",8,0.075,0.157
"Plate 10","Fucus 6","21",10,0.119666666666667,0.155
"Plate 10","Fucus 6","21",12,0.157333333333333,0.144333333333333
"Plate 10","Fucus 6","21",14,0.174333333333333,0.147666666666667
"Plate 10","Fucus 6","21",16,0.176,0.148666666666667
"Plate 10","Fucus 6","22",2,0.015,0.160666666666667
"Plate 10","Fucus 6","22",4,0.014,0.163666666666667
"Plate 10","Fucus 6","22",6,0.027,0.164666666666667
"Plate 10","Fucus 6","22",8,0.0493333333333333,0.157
"Plate 10","Fucus 6","22",10,0.0833333333333333,0.155
"Plate 10","Fucus 6","22",12,0.0983333333333333,0.144333333333333
"Plate 10","Fucus 6","22",14,0.121,0.147666666666667
"Plate 10","Fucus 6","22",16,0.138,0.148666666666667
"Plate 10","Fucus 6","23",2,0.038,0.160666666666667
"Plate 10","Fucus 6","23",4,0.0146666666666667,0.163666666666667
"Plate 10","Fucus 6","23",6,0.0103333333333333,0.164666666666667
"Plate 10","Fucus 6","23",8,0.015,0.157
"Plate 10","Fucus 6","23",10,0.0206666666666667,0.155
"Plate 10","Fucus 6","23",12,0.06,0.144333333333333
"Plate 10","Fucus 6","23",14,0.039,0.147666666666667
"Plate 10","Fucus 6","23",16,0.0376666666666667,0.148666666666667
"Plate 10","Fucus 6","24",2,0.0496666666666667,0.160666666666667
"Plate 10","Fucus 6","24",4,0.021,0.163666666666667
"Plate 10","Fucus 6","24",6,0.0323333333333334,0.164666666666667
"Plate 10","Fucus 6","24",8,0.061,0.157
"Plate 10","Fucus 6","24",10,0.0666666666666667,0.155
"Plate 10","Fucus 6","24",12,0.104333333333333,0.144333333333333
"Plate 10","Fucus 6","24",14,0.111333333333333,0.147666666666667
"Plate 10","Fucus 6","24",16,0.09,0.148666666666667
