"plate","true_rep","isolate","time","value","Blank_Replicate"
"Plate 8","Dulse 5","17",12,0.048,0.231333333333333
"Plate 8","Dulse 5","17",14,0.0643333333333334,0.200666666666667
"Plate 8","Dulse 5","17",16,0.0403333333333333,0.232
"Plate 8","Dulse 5","18",2,0.00133333333333333,0.241
"Plate 8","Dulse 5","18",4,-0.00933333333333336,0.276
"Plate 8","Dulse 5","18",6,-0.00766666666666665,0.243333333333333
"Plate 8","Dulse 5","18",8,-0.00999999999999998,0.249333333333333
"Plate 8","Dulse 5","18",10,0.0396666666666667,0.208333333333333
"Plate 8","Dulse 5","18",12,0.0436666666666667,0.231333333333333
"Plate 8","Dulse 5","18",14,0.126,0.200666666666667
"Plate 8","Dulse 5","18",16,0.092,0.232
"Plate 8","Dulse 5","19",2,0.0426666666666667,0.241
"Plate 8","Dulse 5","19",4,0.00600000000000001,0.276
"Plate 8","Dulse 5","19",6,0.018,0.243333333333333
"Plate 8","Dulse 5","19",8,0.0173333333333333,0.249333333333333
"Plate 8","Dulse 5","19",10,0.076,0.208333333333333
"Plate 8","Dulse 5","19",12,0.0923333333333333,0.231333333333333
"Plate 8","Dulse 5","19",14,0.129666666666667,0.200666666666667
"Plate 8","Dulse 5","19",16,0.118,0.232
"Plate 8","Dulse 5","20",2,0.016,0.241
"Plate 8","Dulse 5","20",4,-0.00233333333333335,0.276
"Plate 8","Dulse 5","20",6,0.00833333333333333,0.243333333333333
"Plate 8","Dulse 5","20",8,0.023,0.249333333333333
"Plate 8","Dulse 5","20",10,0.096,0.208333333333333
"Plate 8","Dulse 5","20",12,0.107333333333333,0.231333333333333
"Plate 8","Dulse 5","20",14,0.136333333333333,0.200666666666667
"Plate 8","Dulse 5","20",16,0.123,0.232
"Plate 8","Dulse 5","6",2,-0.0193333333333333,0.241
"Plate 8","Dulse 5","6",4,-0.014,0.276
"Plate 8","Dulse 5","6",6,-0.0223333333333333,0.243333333333333
"Plate 8","Dulse 5","6",8,-0.0216666666666666,0.249333333333333
"Plate 8","Dulse 5","6",10,0.0453333333333333,0.208333333333333
"Plate 8","Dulse 5","6",12,0.0616666666666666,0.231333333333333
"Plate 8","Dulse 5","6",14,0.136,0.200666666666667
"Plate 8","Dulse 5","6",16,0.254,0.232
"Plate 8","Dulse 5","7",2,-0.021,0.241
"Plate 8","Dulse 5","7",4,-0.00933333333333336,0.276
"Plate 8","Dulse 5","7",6,-0.0353333333333333,0.243333333333333
"Plate 8","Dulse 5","7",8,-0.0303333333333333,0.249333333333333
"Plate 8","Dulse 5","7",10,0.031,0.208333333333333
"Plate 8","Dulse 5","7",12,0.0663333333333333,0.231333333333333
"Plate 8","Dulse 5","7",14,0.0816666666666667,0.200666666666667
"Plate 8","Dulse 5","7",16,0.189333333333333,0.232
"Plate 8","Dulse 5","8",2,-0.0293333333333333,0.241
"Plate 8","Dulse 5","8",4,-0.0443333333333334,0.276
"Plate 8","Dulse 5","8",6,-0.025,0.243333333333333
"Plate 8","Dulse 5","8",8,-0.015,0.249333333333333
"Plate 8","Dulse 5","8",10,0.0933333333333333,0.208333333333333
"Plate 8","Dulse 5","8",12,0.134,0.231333333333333
"Plate 8","Dulse 5","8",14,0.172,0.200666666666667
"Plate 8","Dulse 5","8",16,0.271,0.232
"Plate 8","Dulse 5","9",2,-0.025,0.241
"Plate 8","Dulse 5","9",4,-0.0283333333333333,0.276
"Plate 8","Dulse 5","9",6,-0.022,0.243333333333333
"Plate 8","Dulse 5","9",8,-0.0103333333333333,0.249333333333333
"Plate 8","Dulse 5","9",10,0.0566666666666667,0.208333333333333
"Plate 8","Dulse 5","9",12,0.121666666666667,0.231333333333333
"Plate 8","Dulse 5","9",14,0.129,0.200666666666667
"Plate 8","Dulse 5","9",16,0.269666666666667,0.232
"Plate 9","Dulse 5","21",2,-0.0166666666666667,0.241666666666667
"Plate 9","Dulse 5","21",4,0.0283333333333333,0.250333333333333
"Plate 9","Dulse 5","21",6,0.0343333333333333,0.206
"Plate 9","Dulse 5","21",8,0.102333333333333,0.217
"Plate 9","Dulse 5","21",10,0.092,0.194
"Plate 9","Dulse 5","21",12,0.159333333333333,0.205333333333333
"Plate 9","Dulse 5","21",14,0.132666666666667,0.19
"Plate 9","Dulse 5","21",16,0.128666666666667,0.192
"Plate 9","Dulse 5","22",2,0.0103333333333333,0.241666666666667
"Plate 9","Dulse 5","22",4,0.0601666666666666,0.250333333333333
"Plate 9","Dulse 5","22",6,0.00166666666666668,0.206
"Plate 9","Dulse 5","22",8,0.0253333333333333,0.217
"Plate 9","Dulse 5","22",10,0.0143333333333333,0.194
"Plate 9","Dulse 5","22",12,0.0576666666666667,0.205333333333333
"Plate 9","Dulse 5","22",14,0.0373333333333333,0.19
"Plate 9","Dulse 5","22",16,0.057,0.192
"Plate 9","Dulse 5","23",2,0.019,0.241666666666667
"Plate 9","Dulse 5","23",4,0.0496666666666666,0.250333333333333
"Plate 9","Dulse 5","23",6,0.0176666666666667,0.206
"Plate 9","Dulse 5","23",8,0.05,0.217
"Plate 9","Dulse 5","23",10,0.097,0.194
"Plate 9","Dulse 5","23",12,0.182,0.205333333333333
"Plate 9","Dulse 5","23",14,0.136333333333333,0.19
"Plate 9","Dulse 5","23",16,0.152666666666667,0.192
"Plate 9","Dulse 5","24",2,-0.0276666666666667,0.241666666666667
"Plate 9","Dulse 5","24",4,0.0466666666666666,0.250333333333333
"Plate 9","Dulse 5","24",6,-0.0156666666666667,0.206
"Plate 9","Dulse 5","24",8,-0.0123333333333333,0.217
"Plate 9","Dulse 5","24",10,0.0216666666666667,0.194
"Plate 9","Dulse 5","24",12,NA,0.205333333333333
"Plate 9","Dulse 5","24",14,0.048,0.19
"Plate 9","Dulse 5","24",16,0.091,0.192
"Plate 9","Dulse 6","1",2,-0.0193333333333333,0.192
"Plate 9","Dulse 6","1",4,0.00433333333333333,0.169333333333333
"Plate 9","Dulse 6","1",6,0.0126666666666667,0.154333333333333
"Plate 9","Dulse 6","1",8,0.024,0.145666666666667
"Plate 9","Dulse 6","1",10,0.0126666666666667,0.144666666666667
"Plate 9","Dulse 6","1",12,0.0283333333333333,0.150666666666667
"Plate 9","Dulse 6","1",14,0.0353333333333334,0.141
"Plate 9","Dulse 6","1",16,0.058,0.133333333333333
"Plate 9","Dulse 6","10",2,-0.0253333333333333,0.192
"Plate 9","Dulse 6","10",4,0.00133333333333333,0.169333333333333
"Plate 9","Dulse 6","10",6,0.0316666666666667,0.154333333333333
"Plate 9","Dulse 6","10",8,0.0526666666666667,0.145666666666667
"Plate 9","Dulse 6","10",10,0.0906666666666667,0.144666666666667
"Plate 9","Dulse 6","10",12,0.115666666666667,0.150666666666667
"Plate 9","Dulse 6","10",14,0.159666666666667,0.141
"Plate 9","Dulse 6","10",16,0.193333333333333,0.133333333333333
"Plate 9","Dulse 6","2",2,0.002,0.192
"Plate 9","Dulse 6","2",4,0.00766666666666665,0.169333333333333
"Plate 9","Dulse 6","2",6,0.0126666666666667,0.154333333333333
"Plate 9","Dulse 6","2",8,0.024,0.145666666666667
"Plate 9","Dulse 6","2",10,0.0513333333333333,0.144666666666667
"Plate 9","Dulse 6","2",12,0.064,0.150666666666667
"Plate 9","Dulse 6","2",14,0.1,0.141
"Plate 9","Dulse 6","2",16,0.149,0.133333333333333
"Plate 9","Dulse 6","3",2,0.0486666666666667,0.192
"Plate 9","Dulse 6","3",4,-0.00233333333333333,0.169333333333333
"Plate 9","Dulse 6","3",6,0.005,0.154333333333333
"Plate 9","Dulse 6","3",8,0.0163333333333333,0.145666666666667
"Plate 9","Dulse 6","3",10,0.0286666666666667,0.144666666666667
"Plate 9","Dulse 6","3",12,0.0533333333333333,0.150666666666667
"Plate 9","Dulse 6","3",14,0.0853333333333333,0.141
"Plate 9","Dulse 6","3",16,0.132333333333333,0.133333333333333
"Plate 9","Dulse 6","4",2,0.0563333333333333,0.192
"Plate 9","Dulse 6","4",4,0.0143333333333333,0.169333333333333
"Plate 9","Dulse 6","4",6,0.028,0.154333333333333
"Plate 9","Dulse 6","4",8,0.039,0.145666666666667
"Plate 9","Dulse 6","4",10,0.058,0.144666666666667
"Plate 9","Dulse 6","4",12,0.157666666666667,0.150666666666667
"Plate 9","Dulse 6","4",14,0.165,0.141
"Plate 9","Dulse 6","4",16,0.206333333333333,0.133333333333333
"Plate 9","Dulse 6","5",2,-0.00866666666666668,0.192
"Plate 9","Dulse 6","5",4,0.0106666666666667,0.169333333333333
"Plate 9","Dulse 6","5",6,0.0183333333333333,0.154333333333333
"Plate 9","Dulse 6","5",8,0.0193333333333333,0.145666666666667
"Plate 9","Dulse 6","5",10,0.022,0.144666666666667
"Plate 9","Dulse 6","5",12,0.0293333333333333,0.150666666666667
"Plate 9","Dulse 6","5",14,0.0766666666666667,0.141
"Plate 9","Dulse 6","5",16,0.0893333333333333,0.133333333333333
"Plate 9","Dulse 6","6",2,-0.015,0.192
"Plate 9","Dulse 6","6",4,-0.00166666666666668,0.169333333333333
"Plate 9","Dulse 6","6",6,0.028,0.154333333333333
"Plate 9","Dulse 6","6",8,0.021,0.145666666666667
"Plate 9","Dulse 6","6",10,0.0206666666666667,0.144666666666667
"Plate 9","Dulse 6","6",12,0.017,0.150666666666667
"Plate 9","Dulse 6","6",14,0.0236666666666667,0.141
"Plate 9","Dulse 6","6",16,0.035,0.133333333333333
"Plate 9","Dulse 6","7",2,0.0156666666666667,0.192
"Plate 9","Dulse 6","7",4,0.01,0.169333333333333
"Plate 9","Dulse 6","7",6,0.0383333333333334,0.154333333333333
"Plate 9","Dulse 6","7",8,0.042,0.145666666666667
"Plate 9","Dulse 6","7",10,0.0693333333333333,0.144666666666667
"Plate 9","Dulse 6","7",12,0.094,0.150666666666667
"Plate 9","Dulse 6","7",14,0.117,0.141
"Plate 9","Dulse 6","7",16,0.139,0.133333333333333
"Plate 9","Dulse 6","8",2,0.0453333333333333,0.192
"Plate 9","Dulse 6","8",4,0.00766666666666665,0.169333333333333
"Plate 9","Dulse 6","8",6,0.0126666666666667,0.154333333333333
"Plate 9","Dulse 6","8",8,0.037,0.145666666666667
"Plate 9","Dulse 6","8",10,0.0556666666666667,0.144666666666667
"Plate 9","Dulse 6","8",12,0.077,0.150666666666667
"Plate 9","Dulse 6","8",14,0.109666666666667,0.141
"Plate 9","Dulse 6","8",16,0.14,0.133333333333333
"Plate 9","Dulse 6","9",2,0.00133333333333333,0.192
"Plate 9","Dulse 6","9",4,0.02,0.169333333333333
"Plate 9","Dulse 6","9",6,0.0383333333333333,0.154333333333333
"Plate 9","Dulse 6","9",8,0.0423333333333333,0.145666666666667
"Plate 9","Dulse 6","9",10,0.0336666666666667,0.144666666666667
"Plate 9","Dulse 6","9",12,0.0546666666666667,0.150666666666667
"Plate 9","Dulse 6","9",14,0.056,0.141
"Plate 9","Dulse 6","9",16,0.0816666666666667,0.133333333333333
"Plate 10","Dulse 6","11",2,0.00266666666666665,0.174
"Plate 10","Dulse 6","11",4,-0.0356666666666667,0.193666666666667
"Plate 10","Dulse 6","11",6,-0.0246666666666667,0.171666666666667
"Plate 10","Dulse 6","11",8,-0.00516666666666665,0.160666666666667
"Plate 10","Dulse 6","11",10,0.0148333333333333,0.151666666666667
"Plate 10","Dulse 6","11",12,0.039,0.163
"Plate 10","Dulse 6","11",14,0.0785,0.157
"Plate 10","Dulse 6","11",16,0.135,0.144666666666667
"Plate 10","Dulse 6","12",2,0.003,0.174
"Plate 10","Dulse 6","12",4,-0.0196666666666667,0.193666666666667
"Plate 10","Dulse 6","12",6,-0.0176666666666667,0.171666666666667
"Plate 10","Dulse 6","12",8,0.00933333333333336,0.160666666666667
"Plate 10","Dulse 6","12",10,0.0156666666666667,0.151666666666667
"Plate 10","Dulse 6","12",12,0.05,0.163
"Plate 10","Dulse 6","12",14,0.0506666666666667,0.157
"Plate 10","Dulse 6","12",16,0.104666666666667,0.144666666666667
"Plate 10","Dulse 6","13",2,-0.00666666666666668,0.174
"Plate 10","Dulse 6","13",4,-0.023,0.193666666666667
"Plate 10","Dulse 6","13",6,-0.00766666666666665,0.171666666666667
"Plate 10","Dulse 6","13",8,0.00266666666666668,0.160666666666667
"Plate 10","Dulse 6","13",10,0.0136666666666667,0.151666666666667
"Plate 10","Dulse 6","13",12,0.0313333333333333,0.163
"Plate 10","Dulse 6","13",14,0.0673333333333333,0.157
"Plate 10","Dulse 6","13",16,0.134333333333333,0.144666666666667
"Plate 10","Dulse 6","14",2,-0.00533333333333336,0.174
"Plate 10","Dulse 6","14",4,-0.028,0.193666666666667
"Plate 10","Dulse 6","14",6,-0.0126666666666667,0.171666666666667
"Plate 10","Dulse 6","14",8,-0.00766666666666665,0.160666666666667
"Plate 10","Dulse 6","14",10,-0.00366666666666668,0.151666666666667
"Plate 10","Dulse 6","14",12,0.00333333333333333,0.163
"Plate 10","Dulse 6","14",14,-0.00466666666666668,0.157
"Plate 10","Dulse 6","14",16,0.0203333333333333,0.144666666666667
"Plate 10","Dulse 6","15",2,-0.00266666666666668,0.174
"Plate 10","Dulse 6","15",4,-0.0123333333333334,0.193666666666667
"Plate 10","Dulse 6","15",6,-0.021,0.171666666666667
"Plate 10","Dulse 6","15",8,0.00466666666666668,0.160666666666667
"Plate 10","Dulse 6","15",10,0.024,0.151666666666667
"Plate 10","Dulse 6","15",12,0.017,0.163
"Plate 10","Dulse 6","15",14,0.0656666666666667,0.157
"Plate 10","Dulse 6","15",16,0.122333333333333,0.144666666666667
"Plate 10","Dulse 6","16",2,0.00199999999999997,0.174
"Plate 10","Dulse 6","16",4,-0.0153333333333333,0.193666666666667
"Plate 10","Dulse 6","16",6,0.00233333333333333,0.171666666666667
"Plate 10","Dulse 6","16",8,0.066,0.160666666666667
"Plate 10","Dulse 6","16",10,0.134666666666667,0.151666666666667
"Plate 10","Dulse 6","16",12,0.157,0.163
"Plate 10","Dulse 6","16",14,0.194666666666667,0.157
"Plate 10","Dulse 6","16",16,0.209,0.144666666666667
"Plate 10","Dulse 6","17",2,-0.00566666666666668,0.174
"Plate 10","Dulse 6","17",4,-0.0176666666666667,0.193666666666667
"Plate 10","Dulse 6","17",6,0.00333333333333333,0.171666666666667
"Plate 10","Dulse 6","17",8,0.047,0.160666666666667
"Plate 10","Dulse 6","17",10,0.083,0.151666666666667
"Plate 10","Dulse 6","17",12,0.156333333333333,0.163
"Plate 10","Dulse 6","17",14,0.197666666666667,0.157
"Plate 10","Dulse 6","17",16,0.244333333333333,0.144666666666667
"Plate 10","Dulse 6","18",2,0.0126666666666667,0.174
"Plate 10","Dulse 6","18",4,-0.000666666666666677,0.193666666666667
"Plate 10","Dulse 6","18",6,0.000333333333333324,0.171666666666667
"Plate 10","Dulse 6","18",8,0.00300000000000003,0.160666666666667
"Plate 10","Dulse 6","18",10,0.00966666666666666,0.151666666666667
"Plate 10","Dulse 6","18",12,0.04,0.163
"Plate 10","Dulse 6","18",14,0.0396666666666667,0.157
"Plate 10","Dulse 6","18",16,0.0876666666666667,0.144666666666667
"Plate 10","Dulse 6","19",2,0.0213333333333333,0.174
"Plate 10","Dulse 6","19",4,-0.013,0.193666666666667
"Plate 10","Dulse 6","19",6,-0.00699999999999998,0.171666666666667
"Plate 10","Dulse 6","19",8,0.011,0.160666666666667
"Plate 10","Dulse 6","19",10,0.015,0.151666666666667
"Plate 10","Dulse 6","19",12,0.0176666666666667,0.163
"Plate 10","Dulse 6","19",14,0.038,0.157
"Plate 10","Dulse 6","19",16,0.0686666666666667,0.144666666666667
"Plate 10","Dulse 6","20",2,-0.00233333333333335,0.174
"Plate 10","Dulse 6","20",4,-0.026,0.193666666666667
"Plate 10","Dulse 6","20",6,-0.0116666666666667,0.171666666666667
"Plate 10","Dulse 6","20",8,0.0186666666666667,0.160666666666667
"Plate 10","Dulse 6","20",10,0.0433333333333333,0.151666666666667
"Plate 10","Dulse 6","20",12,0.066,0.163
"Plate 10","Dulse 6","20",14,0.124,0.157
"Plate 10","Dulse 6","20",16,0.215,0.144666666666667
"Plate 10","Dulse 6","21",2,0.0153333333333333,0.174
"Plate 10","Dulse 6","21",4,-0.00966666666666668,0.193666666666667
"Plate 10","Dulse 6","21",6,0.0166666666666667,0.171666666666667
"Plate 10","Dulse 6","21",8,0.042,0.160666666666667
"Plate 10","Dulse 6","21",10,0.0706666666666667,0.151666666666667
"Plate 10","Dulse 6","21",12,0.113666666666667,0.163
"Plate 10","Dulse 6","21",14,0.164666666666667,0.157
"Plate 10","Dulse 6","21",16,0.234666666666667,0.144666666666667
"Plate 10","Dulse 6","22",2,0.00399999999999998,0.174
"Plate 10","Dulse 6","22",4,-0.0253333333333333,0.193666666666667
"Plate 10","Dulse 6","22",6,0.000666666666666677,0.171666666666667
"Plate 10","Dulse 6","22",8,-0.00333333333333333,0.160666666666667
"Plate 10","Dulse 6","22",10,-0.00600000000000001,0.151666666666667
"Plate 10","Dulse 6","22",12,-0.003,0.163
"Plate 10","Dulse 6","22",14,-0.0113333333333333,0.157
"Plate 10","Dulse 6","22",16,0.00600000000000001,0.144666666666667
"Plate 10","Dulse 6","23",2,0.0173333333333333,0.174
"Plate 10","Dulse 6","23",4,-0.014,0.193666666666667
"Plate 10","Dulse 6","23",6,-0.0156666666666667,0.171666666666667
"Plate 10","Dulse 6","23",8,0.022,0.160666666666667
"Plate 10","Dulse 6","23",10,0.023,0.151666666666667
"Plate 10","Dulse 6","23",12,0.02,0.163
"Plate 10","Dulse 6","23",14,0.066,0.157
"Plate 10","Dulse 6","23",16,0.0763333333333333,0.144666666666667
"Plate 10","Dulse 6","24",2,-0.015,0.174
"Plate 10","Dulse 6","24",4,-0.037,0.193666666666667
"Plate 10","Dulse 6","24",6,-0.016,0.171666666666667
"Plate 10","Dulse 6","24",8,0.00133333333333335,0.160666666666667
"Plate 10","Dulse 6","24",10,0.0123333333333333,0.151666666666667
"Plate 10","Dulse 6","24",12,0.0396666666666667,0.163
"Plate 10","Dulse 6","24",14,0.0786666666666667,0.157
"Plate 10","Dulse 6","24",16,0.13,0.144666666666667
