"plate","true_rep","isolate","time","value","Blank_Replicate"
"Plate 8","Dulse 5","16",2,-0.00533333333333333,0.125
"Plate 8","Dulse 5","16",4,0.0238333333333333,0.1055
"Plate 8","Dulse 5","16",6,0.033,0.0933333333333333
"Plate 8","Dulse 5","16",8,0.046,0.0903333333333333
"Plate 8","Dulse 5","16",10,0.126,0.0913333333333333
"Plate 8","Dulse 5","16",12,0.168333333333333,0.097
"Plate 8","Dulse 5","16",14,0.183666666666667,0.0906666666666667
"Plate 8","Dulse 5","16",16,0.204666666666667,0.0936666666666667
"Plate 8","Dulse 5","17",2,0.005,0.125
"Plate 8","Dulse 5","17",4,0.0815,0.1055
"Plate 8","Dulse 5","17",6,0.107666666666667,0.0933333333333333
"Plate 8","Dulse 5","17",8,0.0953333333333333,0.0903333333333333
"Plate 8","Dulse 5","17",10,0.0866666666666667,0.0913333333333333
"Plate 8","Dulse 5","17",12,0.0916666666666667,0.097
"Plate 8","Dulse 5","17",14,0.0843333333333333,0.0906666666666667
"Plate 8","Dulse 5","17",16,0.083,0.0936666666666667
"Plate 8","Dulse 5","18",2,0.004,0.125
"Plate 8","Dulse 5","18",4,0.0238333333333333,0.1055
"Plate 8","Dulse 5","18",6,0.0313333333333333,0.0933333333333333
"Plate 8","Dulse 5","18",8,0.0646666666666667,0.0903333333333333
"Plate 8","Dulse 5","18",10,0.0763333333333333,0.0913333333333333
"Plate 8","Dulse 5","18",12,0.0856666666666667,0.097
"Plate 8","Dulse 5","18",14,0.112333333333333,0.0906666666666667
"Plate 8","Dulse 5","18",16,0.141666666666667,0.0936666666666667
"Plate 8","Dulse 5","19",2,-0.00233333333333333,0.125
"Plate 8","Dulse 5","19",4,0.0325,0.1055
"Plate 8","Dulse 5","19",6,0.0636666666666667,0.0933333333333333
"Plate 8","Dulse 5","19",8,0.0703333333333333,0.0903333333333333
"Plate 8","Dulse 5","19",10,0.106666666666667,0.0913333333333333
"Plate 8","Dulse 5","19",12,0.157333333333333,0.097
"Plate 8","Dulse 5","19",14,0.151,0.0906666666666667
"Plate 8","Dulse 5","19",16,0.162333333333333,0.0936666666666667
"Plate 8","Dulse 5","20",2,0.0035,0.125
"Plate 8","Dulse 5","20",4,0.0405,0.1055
"Plate 8","Dulse 5","20",6,0.053,0.0933333333333333
"Plate 8","Dulse 5","20",8,0.0833333333333333,0.0903333333333333
"Plate 8","Dulse 5","20",10,0.175666666666667,0.0913333333333333
"Plate 8","Dulse 5","20",12,0.199666666666667,0.097
"Plate 8","Dulse 5","20",14,0.179333333333333,0.0906666666666667
"Plate 8","Dulse 5","20",16,0.181666666666667,0.0936666666666667
"Plate 8","Dulse 5","6",2,0.00266666666666668,0.125
"Plate 8","Dulse 5","6",4,0.0318333333333333,0.1055
"Plate 8","Dulse 5","6",6,0.0393333333333333,0.0933333333333333
"Plate 8","Dulse 5","6",8,0.0393333333333333,0.0903333333333333
"Plate 8","Dulse 5","6",10,0.049,0.0913333333333333
"Plate 8","Dulse 5","6",12,0.067,0.097
"Plate 8","Dulse 5","6",14,0.112333333333333,0.0906666666666667
"Plate 8","Dulse 5","6",16,0.174,0.0936666666666667
"Plate 8","Dulse 5","7",2,0.00766666666666665,0.125
"Plate 8","Dulse 5","7",4,0.0581666666666667,0.1055
"Plate 8","Dulse 5","7",6,0.018,0.0933333333333333
"Plate 8","Dulse 5","7",8,0.02,0.0903333333333333
"Plate 8","Dulse 5","7",10,0.0306666666666667,0.0913333333333333
"Plate 8","Dulse 5","7",12,0.0353333333333333,0.097
"Plate 8","Dulse 5","7",14,0.0333333333333333,0.0906666666666667
"Plate 8","Dulse 5","7",16,0.0643333333333333,0.0936666666666667
"Plate 8","Dulse 5","8",2,-0.00933333333333333,0.125
"Plate 8","Dulse 5","8",4,0.0415,0.1055
"Plate 8","Dulse 5","8",6,0.0483333333333333,0.0933333333333333
"Plate 8","Dulse 5","8",8,0.05,0.0903333333333333
"Plate 8","Dulse 5","8",10,0.0623333333333333,0.0913333333333333
"Plate 8","Dulse 5","8",12,0.074,0.097
"Plate 8","Dulse 5","8",14,0.09,0.0906666666666667
"Plate 8","Dulse 5","8",16,0.139,0.0936666666666667
"Plate 8","Dulse 5","9",2,-0.00866666666666667,0.125
"Plate 8","Dulse 5","9",4,0.0761666666666667,0.1055
"Plate 8","Dulse 5","9",6,0.0206666666666667,0.0933333333333333
"Plate 8","Dulse 5","9",8,0.0276666666666667,0.0903333333333333
"Plate 8","Dulse 5","9",10,0.027,0.0913333333333333
"Plate 8","Dulse 5","9",12,0.0366666666666667,0.097
"Plate 8","Dulse 5","9",14,0.017,0.0906666666666667
"Plate 8","Dulse 5","9",16,0.0703333333333333,0.0936666666666667
"Plate 9","Dulse 5","21",2,0.0275,0.133
"Plate 9","Dulse 5","21",4,0.05,0.117
"Plate 9","Dulse 5","21",6,0.0803333333333333,0.102333333333333
"Plate 9","Dulse 5","21",8,0.094,0.0996666666666667
"Plate 9","Dulse 5","21",10,0.0886666666666667,0.105
"Plate 9","Dulse 5","21",12,0.0826666666666667,0.101
"Plate 9","Dulse 5","21",14,0.0883333333333333,0.098
"Plate 9","Dulse 5","21",16,0.0966666666666667,0.096
"Plate 9","Dulse 5","22",2,0.03,0.133
"Plate 9","Dulse 5","22",4,0.018,0.117
"Plate 9","Dulse 5","22",6,0.0556666666666667,0.102333333333333
"Plate 9","Dulse 5","22",8,0.0756666666666667,0.0996666666666667
"Plate 9","Dulse 5","22",10,0.0543333333333333,0.105
"Plate 9","Dulse 5","22",12,0.0826666666666667,0.101
"Plate 9","Dulse 5","22",14,0.0936666666666667,0.098
"Plate 9","Dulse 5","22",16,0.104,0.096
"Plate 9","Dulse 5","23",2,0.0495,0.133
"Plate 9","Dulse 5","23",4,0.0426666666666667,0.117
"Plate 9","Dulse 5","23",6,0.079,0.102333333333333
"Plate 9","Dulse 5","23",8,0.094,0.0996666666666667
"Plate 9","Dulse 5","23",10,0.104,0.105
"Plate 9","Dulse 5","23",12,0.110333333333333,0.101
"Plate 9","Dulse 5","23",14,0.0943333333333333,0.098
"Plate 9","Dulse 5","23",16,0.0916666666666667,0.096
"Plate 9","Dulse 5","24",2,-0.00533333333333333,0.133
"Plate 9","Dulse 5","24",4,-0.00766666666666667,0.117
"Plate 9","Dulse 5","24",6,0.00133333333333334,0.102333333333333
"Plate 9","Dulse 5","24",8,0.00966666666666667,0.0996666666666667
"Plate 9","Dulse 5","24",10,0.0186666666666667,0.105
"Plate 9","Dulse 5","24",12,0.037,0.101
"Plate 9","Dulse 5","24",14,0.0383333333333333,0.098
"Plate 9","Dulse 5","24",16,0.051,0.096
"Plate 9","Dulse 6","1",2,-0.0376666666666667,0.172333333333333
"Plate 9","Dulse 6","1",4,0.00366666666666667,0.124333333333333
"Plate 9","Dulse 6","1",6,0.0236666666666667,0.113
"Plate 9","Dulse 6","1",8,0.0323333333333333,0.109333333333333
"Plate 9","Dulse 6","1",10,0.04,0.115
"Plate 9","Dulse 6","1",12,0.0536666666666667,0.112
"Plate 9","Dulse 6","1",14,0.0493333333333333,0.108333333333333
"Plate 9","Dulse 6","1",16,0.0486666666666667,0.116666666666667
"Plate 9","Dulse 6","10",2,-0.018,0.172333333333333
"Plate 9","Dulse 6","10",4,0.056,0.124333333333333
"Plate 9","Dulse 6","10",6,0.06,0.113
"Plate 9","Dulse 6","10",8,0.179,0.109333333333333
"Plate 9","Dulse 6","10",10,0.217,0.115
"Plate 9","Dulse 6","10",12,0.217,0.112
"Plate 9","Dulse 6","10",14,0.213666666666667,0.108333333333333
"Plate 9","Dulse 6","10",16,0.218666666666667,0.116666666666667
"Plate 9","Dulse 6","2",2,-0.0323333333333333,0.172333333333333
"Plate 9","Dulse 6","2",4,0.0156666666666667,0.124333333333333
"Plate 9","Dulse 6","2",6,0.0603333333333333,0.113
"Plate 9","Dulse 6","2",8,0.109666666666667,0.109333333333333
"Plate 9","Dulse 6","2",10,0.196666666666667,0.115
"Plate 9","Dulse 6","2",12,0.212,0.112
"Plate 9","Dulse 6","2",14,0.200666666666667,0.108333333333333
"Plate 9","Dulse 6","2",16,0.204,0.116666666666667
"Plate 9","Dulse 6","3",2,-0.0283333333333333,0.172333333333333
"Plate 9","Dulse 6","3",4,0.00799999999999999,0.124333333333333
"Plate 9","Dulse 6","3",6,0.045,0.113
"Plate 9","Dulse 6","3",8,0.109666666666667,0.109333333333333
"Plate 9","Dulse 6","3",10,0.175,0.115
"Plate 9","Dulse 6","3",12,0.210333333333333,0.112
"Plate 9","Dulse 6","3",14,0.195666666666667,0.108333333333333
"Plate 9","Dulse 6","3",16,0.195333333333333,0.116666666666667
"Plate 9","Dulse 6","4",2,0.0346666666666667,0.172333333333333
"Plate 9","Dulse 6","4",4,0.00966666666666667,0.124333333333333
"Plate 9","Dulse 6","4",6,0.0346666666666667,0.113
"Plate 9","Dulse 6","4",8,0.061,0.109333333333333
"Plate 9","Dulse 6","4",10,0.162333333333333,0.115
"Plate 9","Dulse 6","4",12,0.303,0.112
"Plate 9","Dulse 6","4",14,0.245333333333333,0.108333333333333
"Plate 9","Dulse 6","4",16,0.243,0.116666666666667
"Plate 9","Dulse 6","5",2,-0.022,0.172333333333333
"Plate 9","Dulse 6","5",4,0.0216666666666667,0.124333333333333
"Plate 9","Dulse 6","5",6,0.0366666666666667,0.113
"Plate 9","Dulse 6","5",8,0.071,0.109333333333333
"Plate 9","Dulse 6","5",10,0.082,0.115
"Plate 9","Dulse 6","5",12,0.121333333333333,0.112
"Plate 9","Dulse 6","5",14,0.136,0.108333333333333
"Plate 9","Dulse 6","5",16,0.137,0.116666666666667
"Plate 9","Dulse 6","6",2,-0.0516666666666667,0.172333333333333
"Plate 9","Dulse 6","6",4,-0.00533333333333334,0.124333333333333
"Plate 9","Dulse 6","6",6,0.013,0.113
"Plate 9","Dulse 6","6",8,0.0266666666666667,0.109333333333333
"Plate 9","Dulse 6","6",10,0.0346666666666667,0.115
"Plate 9","Dulse 6","6",12,0.0483333333333333,0.112
"Plate 9","Dulse 6","6",14,0.052,0.108333333333333
"Plate 9","Dulse 6","6",16,0.0506666666666667,0.116666666666667
"Plate 9","Dulse 6","7",2,-0.0276666666666667,0.172333333333333
"Plate 9","Dulse 6","7",4,0.00933333333333332,0.124333333333333
"Plate 9","Dulse 6","7",6,0.0216666666666667,0.113
"Plate 9","Dulse 6","7",8,0.066,0.109333333333333
"Plate 9","Dulse 6","7",10,0.148,0.115
"Plate 9","Dulse 6","7",12,0.201,0.112
"Plate 9","Dulse 6","7",14,0.183666666666667,0.108333333333333
"Plate 9","Dulse 6","7",16,0.177,0.116666666666667
"Plate 9","Dulse 6","8",2,-0.00866666666666666,0.172333333333333
"Plate 9","Dulse 6","8",4,-0.00233333333333334,0.124333333333333
"Plate 9","Dulse 6","8",6,0.026,0.113
"Plate 9","Dulse 6","8",8,0.0673333333333333,0.109333333333333
"Plate 9","Dulse 6","8",10,0.175666666666667,0.115
"Plate 9","Dulse 6","8",12,0.254333333333333,0.112
"Plate 9","Dulse 6","8",14,0.251,0.108333333333333
"Plate 9","Dulse 6","8",16,0.232333333333333,0.116666666666667
"Plate 9","Dulse 6","9",2,-0.033,0.172333333333333
"Plate 9","Dulse 6","9",4,0.0126666666666667,0.124333333333333
"Plate 9","Dulse 6","9",6,0.0306666666666667,0.113
"Plate 9","Dulse 6","9",8,0.032,0.109333333333333
"Plate 9","Dulse 6","9",10,0.0413333333333333,0.115
"Plate 9","Dulse 6","9",12,0.0526666666666667,0.112
"Plate 9","Dulse 6","9",14,0.0916666666666667,0.108333333333333
"Plate 9","Dulse 6","9",16,0.121333333333333,0.116666666666667
"Plate 10","Dulse 6","11",2,0.002,0.128
"Plate 10","Dulse 6","11",4,0.014,0.120333333333333
"Plate 10","Dulse 6","11",6,0.029,0.117
"Plate 10","Dulse 6","11",8,0.0676666666666667,0.105666666666667
"Plate 10","Dulse 6","11",10,0.0933333333333333,0.106333333333333
"Plate 10","Dulse 6","11",12,0.175333333333333,0.111
"Plate 10","Dulse 6","11",14,0.228,0.106333333333333
"Plate 10","Dulse 6","11",16,0.223333333333333,0.108333333333333
"Plate 10","Dulse 6","12",2,-0.00933333333333333,0.128
"Plate 10","Dulse 6","12",4,0.0106666666666667,0.120333333333333
"Plate 10","Dulse 6","12",6,0.0173333333333333,0.117
"Plate 10","Dulse 6","12",8,0.0753333333333333,0.105666666666667
"Plate 10","Dulse 6","12",10,0.12,0.106333333333333
"Plate 10","Dulse 6","12",12,0.138666666666667,0.111
"Plate 10","Dulse 6","12",14,0.151333333333333,0.106333333333333
"Plate 10","Dulse 6","12",16,0.156333333333333,0.108333333333333
"Plate 10","Dulse 6","13",2,-0.0183333333333333,0.128
"Plate 10","Dulse 6","13",4,-0.004,0.120333333333333
"Plate 10","Dulse 6","13",6,0.00299999999999999,0.117
"Plate 10","Dulse 6","13",8,0.0273333333333333,0.105666666666667
"Plate 10","Dulse 6","13",10,0.027,0.106333333333333
"Plate 10","Dulse 6","13",12,0.072,0.111
"Plate 10","Dulse 6","13",14,0.155,0.106333333333333
"Plate 10","Dulse 6","13",16,0.184,0.108333333333333
"Plate 10","Dulse 6","14",2,0.000333333333333324,0.128
"Plate 10","Dulse 6","14",4,0.00899999999999999,0.120333333333333
"Plate 10","Dulse 6","14",6,0.00399999999999999,0.117
"Plate 10","Dulse 6","14",8,0.00499999999999999,0.105666666666667
"Plate 10","Dulse 6","14",10,-0.00266666666666666,0.106333333333333
"Plate 10","Dulse 6","14",12,0.0113333333333333,0.111
"Plate 10","Dulse 6","14",14,0.022,0.106333333333333
"Plate 10","Dulse 6","14",16,0.0423333333333333,0.108333333333333
"Plate 10","Dulse 6","15",2,-0.0045,0.128
"Plate 10","Dulse 6","15",4,0.00766666666666667,0.120333333333333
"Plate 10","Dulse 6","15",6,0.011,0.117
"Plate 10","Dulse 6","15",8,0.0496666666666667,0.105666666666667
"Plate 10","Dulse 6","15",10,0.129666666666667,0.106333333333333
"Plate 10","Dulse 6","15",12,0.182333333333333,0.111
"Plate 10","Dulse 6","15",14,0.217666666666667,0.106333333333333
"Plate 10","Dulse 6","15",16,0.255666666666667,0.108333333333333
"Plate 10","Dulse 6","16",2,0.0313333333333333,0.128
"Plate 10","Dulse 6","16",4,0.0616666666666667,0.120333333333333
"Plate 10","Dulse 6","16",6,0.0283333333333333,0.117
"Plate 10","Dulse 6","16",8,0.082,0.105666666666667
"Plate 10","Dulse 6","16",10,0.138666666666667,0.106333333333333
"Plate 10","Dulse 6","16",12,0.157,0.111
"Plate 10","Dulse 6","16",14,0.164,0.106333333333333
"Plate 10","Dulse 6","16",16,0.181,0.108333333333333
"Plate 10","Dulse 6","17",2,0.00266666666666665,0.128
"Plate 10","Dulse 6","17",4,0.0176666666666667,0.120333333333333
"Plate 10","Dulse 6","17",6,0.032,0.117
"Plate 10","Dulse 6","17",8,0.0703333333333333,0.105666666666667
"Plate 10","Dulse 6","17",10,0.082,0.106333333333333
"Plate 10","Dulse 6","17",12,0.087,0.111
"Plate 10","Dulse 6","17",14,0.102666666666667,0.106333333333333
"Plate 10","Dulse 6","17",16,0.116333333333333,0.108333333333333
"Plate 10","Dulse 6","18",2,-0.00566666666666667,0.128
"Plate 10","Dulse 6","18",4,0.0253333333333333,0.120333333333333
"Plate 10","Dulse 6","18",6,0.0333333333333333,0.117
"Plate 10","Dulse 6","18",8,0.066,0.105666666666667
"Plate 10","Dulse 6","18",10,0.086,0.106333333333333
"Plate 10","Dulse 6","18",12,0.132,0.111
"Plate 10","Dulse 6","18",14,0.187,0.106333333333333
"Plate 10","Dulse 6","18",16,0.254666666666667,0.108333333333333
"Plate 10","Dulse 6","19",2,0.0213333333333333,0.128
"Plate 10","Dulse 6","19",4,0.041,0.120333333333333
"Plate 10","Dulse 6","19",6,0.0126666666666666,0.117
"Plate 10","Dulse 6","19",8,0.0446666666666666,0.105666666666667
"Plate 10","Dulse 6","19",10,0.0793333333333333,0.106333333333333
"Plate 10","Dulse 6","19",12,0.141,0.111
"Plate 10","Dulse 6","19",14,0.184666666666667,0.106333333333333
"Plate 10","Dulse 6","19",16,0.294,0.108333333333333
"Plate 10","Dulse 6","20",2,-0.005,0.128
"Plate 10","Dulse 6","20",4,0.00899999999999999,0.120333333333333
"Plate 10","Dulse 6","20",6,0.002,0.117
"Plate 10","Dulse 6","20",8,0.0363333333333333,0.105666666666667
"Plate 10","Dulse 6","20",10,0.035,0.106333333333333
"Plate 10","Dulse 6","20",12,0.055,0.111
"Plate 10","Dulse 6","20",14,0.0933333333333333,0.106333333333333
"Plate 10","Dulse 6","20",16,0.120333333333333,0.108333333333333
"Plate 10","Dulse 6","21",2,0.0133333333333333,0.128
"Plate 10","Dulse 6","21",4,0.0146666666666667,0.120333333333333
"Plate 10","Dulse 6","21",6,0.0106666666666667,0.117
"Plate 10","Dulse 6","21",8,0.0833333333333333,0.105666666666667
"Plate 10","Dulse 6","21",10,0.179,0.106333333333333
"Plate 10","Dulse 6","21",12,0.228,0.111
"Plate 10","Dulse 6","21",14,0.263666666666667,0.106333333333333
"Plate 10","Dulse 6","21",16,0.380666666666667,0.108333333333333
"Plate 10","Dulse 6","22",2,-0.00266666666666665,0.128
"Plate 10","Dulse 6","22",4,-0.001,0.120333333333333
"Plate 10","Dulse 6","22",6,0.01,0.117
"Plate 10","Dulse 6","22",8,0.0193333333333333,0.105666666666667
"Plate 10","Dulse 6","22",10,0.016,0.106333333333333
"Plate 10","Dulse 6","22",12,0.0246666666666667,0.111
"Plate 10","Dulse 6","22",14,0.0356666666666667,0.106333333333333
"Plate 10","Dulse 6","22",16,0.045,0.108333333333333
"Plate 10","Dulse 6","23",2,-0.00766666666666667,0.128
"Plate 10","Dulse 6","23",4,0.00733333333333334,0.120333333333333
"Plate 10","Dulse 6","23",6,0.00566666666666665,0.117
"Plate 10","Dulse 6","23",8,0.0626666666666667,0.105666666666667
"Plate 10","Dulse 6","23",10,0.105333333333333,0.106333333333333
"Plate 10","Dulse 6","23",12,0.164666666666667,0.111
"Plate 10","Dulse 6","23",14,0.204333333333333,0.106333333333333
"Plate 10","Dulse 6","23",16,0.247,0.108333333333333
"Plate 10","Dulse 6","24",2,-0.00733333333333333,0.128
"Plate 10","Dulse 6","24",4,0.000666666666666663,0.120333333333333
"Plate 10","Dulse 6","24",6,0.00699999999999999,0.117
"Plate 10","Dulse 6","24",8,0.03,0.105666666666667
"Plate 10","Dulse 6","24",10,0.159666666666667,0.106333333333333
"Plate 10","Dulse 6","24",12,0.187,0.111
"Plate 10","Dulse 6","24",14,0.194333333333333,0.106333333333333
"Plate 10","Dulse 6","24",16,0.24,0.108333333333333
